,isWeekend,Seasons,Holiday,Hour,isWorkingHour,Temperature,Humidity,Wind speed,Solar Radiation,Rented Bike Count
7047,0,2,0,15,1,19.4,79,1.1832159566199232,0.33,696
7048,0,2,0,16,1,19.5,75,1.449137674618944,0.38,912
7049,0,2,0,17,1,19.3,76,1.449137674618944,0.21,1290
7050,0,2,0,18,1,19.1,77,1.5811388300841898,0.08,1786
7051,0,2,0,19,1,18.9,78,1.4832396974191326,0.0,1272
7052,0,2,0,20,0,19.1,77,1.4832396974191326,0.0,898
7053,0,2,0,21,0,18.7,84,1.6431676725154984,0.0,784
7054,0,2,0,22,0,18.4,85,1.449137674618944,0.0,1049
7055,0,2,0,23,0,18.7,80,1.3038404810405297,0.0,935
7056,0,2,0,0,0,18.9,78,1.449137674618944,0.0,809
7057,0,2,0,1,0,19.0,78,1.2649110640673518,0.0,674
7058,0,2,0,2,0,19.1,78,1.140175425099138,0.0,122
7059,0,2,0,3,0,18.5,88,1.0954451150103321,0.0,28
7060,0,2,0,4,0,17.9,95,1.3038404810405297,0.0,24
7061,0,2,0,5,0,17.8,93,1.3416407864998738,0.0,24
7062,0,2,0,6,0,17.6,95,1.3038404810405297,0.0,23
7063,0,2,0,7,0,17.6,96,1.3038404810405297,0.0,45
7064,0,2,0,8,1,17.8,97,1.4142135623730951,0.09,127
7065,0,2,0,9,1,18.2,96,1.140175425099138,0.21,47
7066,0,2,0,10,1,18.4,96,1.4142135623730951,0.32,78
7067,0,2,0,11,1,18.9,91,1.3416407864998738,0.64,98
7068,0,2,0,12,1,19.1,91,1.4142135623730951,0.63,143
7069,0,2,0,13,1,19.8,88,0.9486832980505138,0.65,600
7070,0,2,0,14,1,21.4,76,1.1832159566199232,1.5,972
7071,0,2,0,15,1,21.8,76,1.1832159566199232,1.2,1288
7072,0,2,0,16,1,21.5,78,1.0954451150103321,0.51,1550
7073,0,2,0,17,1,21.2,77,1.0954451150103321,0.31,1904
7074,0,2,0,18,1,20.9,77,0.7745966692414834,0.23,2235
7075,0,2,0,19,1,20.3,81,1.0,0.02,1720
7076,0,2,0,20,0,20.0,82,0.6324555320336759,0.0,1551
7077,0,2,0,21,0,19.9,82,0.7745966692414834,0.0,1540
7078,0,2,0,22,0,19.7,82,0.7071067811865476,0.0,1493
7079,0,2,0,23,0,19.5,82,0.7745966692414834,0.0,1171
7080,1,2,0,0,0,19.5,81,1.0488088481701516,0.0,953
7081,1,2,0,1,0,19.5,83,1.224744871391589,0.0,875
7082,1,2,0,2,0,19.4,85,0.0,0.0,655
7083,1,2,0,3,0,18.8,90,1.0,0.0,458
7084,1,2,0,4,0,18.9,88,0.8944271909999159,0.0,96
7085,1,2,0,5,0,18.8,96,0.4472135954999579,0.0,93
7086,1,2,0,6,0,18.4,95,0.31622776601683794,0.0,215
7087,1,2,0,7,0,18.1,96,0.9486832980505138,0.04,363
7088,1,2,0,8,1,18.2,86,0.0,0.48,654
7089,1,2,0,9,1,19.7,78,1.140175425099138,1.17,810
7090,1,2,0,10,1,21.8,67,1.378404875209022,1.88,925
7091,1,2,0,11,1,22.7,55,1.6431676725154984,1.86,1062
7092,1,2,0,12,1,24.2,43,1.4832396974191326,2.31,1273
7093,1,2,0,13,1,24.9,32,1.9748417658131499,2.57,1409
7094,1,2,0,14,1,25.2,28,2.0976176963403033,2.76,1532
7095,1,2,0,15,1,25.4,32,1.9493588689617927,2.42,1814
7096,1,2,0,16,1,25.3,38,1.7320508075688772,1.88,1840
7097,1,2,0,17,1,24.6,35,1.8973665961010275,1.2,2045
7098,1,2,0,18,1,23.2,36,1.6733200530681511,0.47,1939
7099,1,2,0,19,1,21.3,43,1.6733200530681511,0.02,1743
7100,1,2,0,20,0,20.4,52,1.0954451150103321,0.0,1604
7101,1,2,0,21,0,19.4,55,0.8944271909999159,0.0,1502
7102,1,2,0,22,0,18.6,62,0.7745966692414834,0.0,1430
7103,1,2,0,23,0,17.9,66,1.0,0.0,1108
7104,1,2,1,0,0,17.2,69,0.7745966692414834,0.0,880
7105,1,2,1,1,0,16.4,66,0.31622776601683794,0.0,644
7106,1,2,1,2,0,16.0,72,1.140175425099138,0.0,489
7107,1,2,1,3,0,15.8,70,0.8944271909999159,0.0,334
7108,1,2,1,4,0,16.2,69,0.8366600265340756,0.0,202
7109,1,2,1,5,0,16.3,67,0.8944271909999159,0.0,106
7110,1,2,1,6,0,16.5,73,1.0954451150103321,0.0,144
7111,1,2,1,7,0,16.5,74,0.6324555320336759,0.0,261
7112,1,2,1,8,1,17.0,69,1.0954451150103321,0.3,439
7113,1,2,1,9,1,18.4,59,1.0,0.86,534
7114,1,2,1,10,1,19.3,59,0.4472135954999579,0.94,620
7115,1,2,1,11,1,20.1,57,1.7320508075688772,1.29,764
7116,1,2,1,12,1,20.8,52,1.0954451150103321,1.25,915
7117,1,2,1,13,1,22.7,44,1.1832159566199232,1.77,1031
7118,1,2,1,14,1,24.2,40,1.0954451150103321,2.62,1136
7119,1,2,1,15,1,25.0,28,1.4832396974191326,2.39,1366
7120,1,2,1,16,1,24.6,29,2.0,1.73,1502
7121,1,2,1,17,1,24.1,41,1.5491933384829668,1.17,1591
7122,1,2,1,18,1,22.3,53,1.6431676725154984,0.44,1492
7123,1,2,1,19,1,21.0,54,1.70293863659264,0.01,1333
7124,1,2,1,20,0,20.2,48,1.816590212458495,0.0,1287
7125,1,2,1,21,0,19.1,38,1.449137674618944,0.0,1148
7126,1,2,1,22,0,18.5,40,1.5811388300841898,0.0,1074
7127,1,2,1,23,0,17.7,45,1.0488088481701516,0.0,768
7128,0,2,1,0,0,17.2,50,1.3038404810405297,0.0,620
7129,0,2,1,1,0,16.8,53,1.4142135623730951,0.0,426
7130,0,2,1,2,0,16.1,57,0.8366600265340756,0.0,302
7131,0,2,1,3,0,15.5,63,0.5477225575051661,0.0,216
7132,0,2,1,4,0,14.9,68,0.9486832980505138,0.0,141
7133,0,2,1,5,0,14.4,66,0.5477225575051661,0.0,105
7134,0,2,1,6,0,14.3,66,0.7071067811865476,0.0,141
7135,0,2,1,7,0,14.7,61,1.449137674618944,0.02,205
7136,0,2,1,8,1,15.4,52,1.4832396974191326,0.49,296
7137,0,2,1,9,1,17.0,43,1.449137674618944,1.36,310
7138,0,2,1,10,1,18.5,38,1.816590212458495,2.02,426
7139,0,2,1,11,1,19.4,31,2.0248456731316584,2.55,588
7140,0,2,1,12,1,20.3,34,1.61245154965971,2.85,754
7141,0,2,1,13,1,20.9,30,1.8708286933869707,2.93,885
7142,0,2,1,14,1,21.3,30,2.073644135332772,2.78,1099
7143,0,2,1,15,1,21.8,32,1.816590212458495,2.42,1273
7144,0,2,1,16,1,22.0,31,1.6431676725154984,1.87,1433
7145,0,2,1,17,1,21.6,32,1.760681686165901,1.2,1442
7146,0,2,1,18,1,20.3,35,1.5491933384829668,0.46,1237
7147,0,2,1,19,1,18.6,54,1.6431676725154984,0.01,1280
7148,0,2,1,20,0,17.6,57,1.1832159566199232,0.0,1227
7149,0,2,1,21,0,16.8,58,1.0954451150103321,0.0,1145
7150,0,2,1,22,0,16.6,47,1.9748417658131499,0.0,958
7151,0,2,1,23,0,15.7,51,0.6324555320336759,0.0,750
7152,0,2,1,0,0,14.7,55,1.2649110640673518,0.0,558
7153,0,2,1,1,0,13.8,60,0.8944271909999159,0.0,408
7154,0,2,1,2,0,13.4,62,0.4472135954999579,0.0,292
7155,0,2,1,3,0,12.7,67,0.7071067811865476,0.0,222
7156,0,2,1,4,0,12.0,69,0.7071067811865476,0.0,157
7157,0,2,1,5,0,11.5,70,0.7071067811865476,0.0,105
7158,0,2,1,6,0,11.2,70,0.9486832980505138,0.0,132
7159,0,2,1,7,0,10.8,72,0.9486832980505138,0.03,262
7160,0,2,1,8,1,12.0,61,1.140175425099138,0.6,440
7161,0,2,1,9,1,15.3,49,1.0,1.34,542
7162,0,2,1,10,1,18.0,44,1.140175425099138,1.99,667
7163,0,2,1,11,1,20.1,40,1.2649110640673518,2.47,853
7164,0,2,1,12,1,21.7,36,1.4142135623730951,2.78,1045
7165,0,2,1,13,1,22.9,30,1.4142135623730951,2.9,1309
7166,0,2,1,14,1,23.7,28,1.1832159566199232,2.77,1522
7167,0,2,1,15,1,24.1,26,1.2649110640673518,2.38,1747
7168,0,2,1,16,1,24.2,28,1.3038404810405297,1.86,1955
7169,0,2,1,17,1,22.9,33,1.1832159566199232,0.83,2033
7170,0,2,1,18,1,21.6,37,1.0,0.24,1885
7171,0,2,1,19,1,20.3,39,0.7745966692414834,0.0,1608
7172,0,2,1,20,0,19.3,45,0.6324555320336759,0.0,1583
7173,0,2,1,21,0,18.5,48,1.0,0.0,1565
7174,0,2,1,22,0,17.7,52,1.0,0.0,1418
7175,0,2,1,23,0,17.4,49,1.0954451150103321,0.0,1042
7176,0,2,0,0,0,17.0,51,1.224744871391589,0.0,880
7177,0,2,0,1,0,16.6,53,1.3038404810405297,0.0,594
7178,0,2,0,2,0,16.6,54,1.224744871391589,0.0,453
7179,0,2,0,3,0,16.5,57,1.2649110640673518,0.0,355
7180,0,2,0,4,0,16.4,59,1.3038404810405297,0.0,222
7181,0,2,0,5,0,16.3,61,1.224744871391589,0.0,150
7182,0,2,0,6,0,16.3,62,1.449137674618944,0.0,230
7183,0,2,0,7,0,16.3,62,1.4142135623730951,0.01,335
7184,0,2,0,8,1,16.7,60,1.4142135623730951,0.2,598
7185,0,2,0,9,1,17.7,54,1.3416407864998738,0.63,680
7186,0,2,0,10,1,19.4,47,1.51657508881031,1.45,923
7187,0,2,0,11,1,20.5,42,1.449137674618944,1.59,1152
7188,0,2,0,12,1,22.5,37,1.3416407864998738,2.5,1358
7189,0,2,0,13,1,23.4,34,1.449137674618944,2.84,1686
7190,0,2,0,14,1,24.1,33,1.140175425099138,2.52,1972
7191,0,2,0,15,1,24.7,35,1.0954451150103321,2.28,2170
7192,0,2,0,16,1,24.4,35,1.3416407864998738,1.71,2270
7193,0,2,0,17,1,23.6,38,1.1832159566199232,1.04,2349
7194,0,2,0,18,1,22.1,45,1.224744871391589,0.27,2339
7195,0,2,0,19,1,20.7,46,1.0,0.02,1937
7196,0,2,0,20,0,20.0,46,1.4142135623730951,0.0,1653
7197,0,2,0,21,0,18.9,43,1.4142135623730951,0.0,1529
7198,0,2,0,22,0,18.1,43,1.3038404810405297,0.0,1249
7199,0,2,0,23,0,17.4,46,1.449137674618944,0.0,934
7200,0,2,0,0,0,16.7,50,1.3038404810405297,0.0,770
7201,0,2,0,1,0,16.1,53,1.1832159566199232,0.0,488
7202,0,2,0,2,0,15.7,53,1.1832159566199232,0.0,326
7203,0,2,0,3,0,14.9,57,1.0488088481701516,0.0,178
7204,0,2,0,4,0,14.4,58,1.0488088481701516,0.0,151
7205,0,2,0,5,0,13.9,60,0.7745966692414834,0.0,207
7206,0,2,0,6,0,13.4,61,0.8944271909999159,0.0,589
7207,0,2,0,7,0,13.2,60,0.7071067811865476,0.02,1364
7208,0,2,0,8,1,14.8,51,1.0488088481701516,0.59,2129
7209,0,2,0,9,1,17.7,48,1.224744871391589,1.3,1120
7210,0,2,0,10,1,19.9,47,1.3416407864998738,1.93,907
7211,0,2,0,11,1,21.3,43,1.3038404810405297,2.42,1019
7212,0,2,0,12,1,23.2,42,1.1832159566199232,2.73,1189
7213,0,2,0,13,1,23.0,39,1.3038404810405297,2.28,1191
7214,0,2,0,14,1,24.6,34,1.224744871391589,2.74,1305
7215,0,2,0,15,1,23.4,35,1.1832159566199232,1.39,1404
7216,0,2,0,16,1,23.6,31,1.0488088481701516,1.37,1636
7217,0,2,0,17,1,24.3,31,1.224744871391589,1.17,2189
7218,0,2,0,18,1,22.5,38,0.8944271909999159,0.31,3154
7219,0,2,0,19,1,20.6,44,0.8366600265340756,0.01,2422
7220,0,2,0,20,0,19.5,47,1.0954451150103321,0.0,2098
7221,0,2,0,21,0,18.7,48,1.140175425099138,0.0,1930
7222,0,2,0,22,0,17.9,50,1.0,0.0,1801
7223,0,2,0,23,0,17.7,51,1.1832159566199232,0.0,1222
7248,1,2,0,0,0,16.6,69,1.0,0.0,1037
7249,1,2,0,1,0,16.2,71,0.9486832980505138,0.0,982
7250,1,2,0,2,0,15.8,71,1.0488088481701516,0.0,690
7251,1,2,0,3,0,15.5,73,1.0,0.0,493
7252,1,2,0,4,0,15.4,74,0.9486832980505138,0.0,301
7253,1,2,0,5,0,15.0,77,0.7071067811865476,0.0,208
7254,1,2,0,6,0,14.6,81,1.0,0.0,290
7255,1,2,0,7,0,14.7,76,0.8944271909999159,0.02,513
7256,1,2,0,8,1,15.7,65,1.0954451150103321,0.54,848
7257,1,2,0,9,1,18.3,58,1.1832159566199232,1.24,1076
7258,1,2,0,10,1,20.8,52,1.224744871391589,1.88,1071
7259,1,2,0,11,1,22.3,50,1.140175425099138,2.36,1284
7260,1,2,0,12,1,23.8,44,1.3038404810405297,2.66,1495
7261,1,2,0,13,1,24.9,40,1.1832159566199232,2.75,1752
7262,1,2,0,14,1,26.2,33,1.3416407864998738,2.62,1892
7263,1,2,0,15,1,26.5,33,1.1832159566199232,2.25,2065
7264,1,2,0,16,1,26.6,34,1.140175425099138,1.69,2254
7265,1,2,0,17,1,26.3,31,1.0,1.03,2432
7266,1,2,0,18,1,24.8,41,0.7071067811865476,0.33,2397
7267,1,2,0,19,1,22.5,43,0.6324555320336759,0.0,2021
7268,1,2,0,20,0,21.3,46,0.31622776601683794,0.0,1835
7269,1,2,0,21,0,20.1,54,1.0954451150103321,0.0,1781
7270,1,2,0,22,0,19.3,55,0.7071067811865476,0.0,1501
7271,1,2,0,23,0,18.6,59,0.8366600265340756,0.0,1229
7296,0,2,0,0,0,14.1,55,1.61245154965971,0.0,680
7297,0,2,0,1,0,13.9,57,1.4142135623730951,0.0,402
7298,0,2,0,2,0,13.9,56,1.5491933384829668,0.0,262
7299,0,2,0,3,0,13.6,56,1.2649110640673518,0.0,179
7300,0,2,0,4,0,13.7,56,1.378404875209022,0.0,143
7301,0,2,0,5,0,13.7,57,1.3416407864998738,0.0,246
7302,0,2,0,6,0,13.3,56,1.51657508881031,0.0,632
7303,0,2,0,7,0,13.1,58,1.449137674618944,0.03,1429
7304,0,2,0,8,1,13.7,54,1.5491933384829668,0.39,2101
7305,0,2,0,9,1,14.9,50,1.8439088914585775,1.08,1106
7306,0,2,0,10,1,16.3,47,1.8973665961010275,1.93,856
7307,0,2,0,11,1,17.0,45,2.1213203435596424,2.04,959
7308,0,2,0,12,1,18.4,40,1.8708286933869707,2.28,1138
7309,0,2,0,13,1,17.6,49,2.16794833886788,1.89,1087
7310,0,2,0,14,1,19.3,36,1.8708286933869707,2.28,1137
7311,0,2,0,15,1,19.0,40,1.9493588689617927,1.96,1258
7312,0,2,0,16,1,17.7,47,1.8439088914585775,0.81,1357
7313,0,2,0,17,1,17.2,53,1.70293863659264,0.25,1799
7314,0,2,0,18,1,16.6,61,1.70293863659264,0.16,2857
7315,0,2,0,19,1,16.2,62,1.4832396974191326,0.0,2122
7316,0,2,0,20,0,15.4,63,1.449137674618944,0.0,1824
7317,0,2,0,21,0,14.6,66,2.0,0.0,1777
7318,0,2,0,22,0,13.9,69,0.7071067811865476,0.0,1501
7319,0,2,0,23,0,13.4,69,1.9235384061671346,0.0,1057
7344,0,2,1,0,0,14.5,74,0.6324555320336759,0.0,1040
7345,0,2,1,1,0,13.8,75,0.7071067811865476,0.0,882
7346,0,2,1,2,0,13.2,77,1.0954451150103321,0.0,685
7347,0,2,1,3,0,12.6,78,0.7745966692414834,0.0,497
7348,0,2,1,4,0,12.1,80,1.0954451150103321,0.0,284
7349,0,2,1,5,0,11.8,82,1.0488088481701516,0.0,173
7350,0,2,1,6,0,11.4,84,0.5477225575051661,0.0,278
7351,0,2,1,7,0,11.2,85,0.5477225575051661,0.02,440
7352,0,2,1,8,1,11.8,73,1.0,0.49,762
7353,0,2,1,9,1,14.4,61,0.8366600265340756,1.21,966
7354,0,2,1,10,1,17.3,53,0.8366600265340756,1.83,1113
7355,0,2,1,11,1,20.3,46,1.2649110640673518,2.29,1248
7356,0,2,1,12,1,21.4,40,1.1832159566199232,2.53,1634
7357,0,2,1,13,1,22.5,40,1.61245154965971,2.64,1849
7358,0,2,1,14,1,23.4,35,1.2649110640673518,2.51,1995
7359,0,2,1,15,1,24.1,34,1.4142135623730951,2.14,2200
7360,0,2,1,16,1,24.0,34,1.6431676725154984,1.62,2112
7361,0,2,1,17,1,23.3,36,1.3038404810405297,0.95,2400
7362,0,2,1,18,1,21.5,43,1.3416407864998738,0.26,2235
7363,0,2,1,19,1,20.0,49,1.224744871391589,0.0,1792
7364,0,2,1,20,0,18.6,55,1.224744871391589,0.0,1744
7365,0,2,1,21,0,17.6,59,1.2649110640673518,0.0,1594
7366,0,2,1,22,0,16.9,63,0.4472135954999579,0.0,1393
7367,0,2,1,23,0,16.1,63,0.7745966692414834,0.0,1033
7392,0,2,0,0,0,19.0,64,1.378404875209022,0.0,973
7393,0,2,0,1,0,18.6,66,1.3038404810405297,0.0,735
7394,0,2,0,2,0,18.2,64,1.4142135623730951,0.0,515
7395,0,2,0,3,0,18.0,61,1.3416407864998738,0.0,329
7396,0,2,0,4,0,17.7,57,1.140175425099138,0.0,221
7397,0,2,0,5,0,17.6,57,1.0488088481701516,0.0,223
7398,0,2,0,6,0,17.7,55,1.224744871391589,0.0,531
7399,0,2,0,7,0,17.7,56,1.140175425099138,0.0,282
7400,0,2,0,8,1,16.9,72,1.140175425099138,0.04,208
7401,0,2,0,9,1,16.3,85,1.3416407864998738,0.13,47
7402,0,2,0,10,1,15.8,89,1.3416407864998738,0.18,33
7403,0,2,0,11,1,16.1,89,1.5491933384829668,0.4,29
7404,0,2,0,12,1,16.6,90,1.3038404810405297,0.51,23
7405,0,2,0,13,1,16.9,95,1.2649110640673518,0.48,22
7406,0,2,0,14,1,17.2,95,1.2649110640673518,0.48,17
7407,0,2,0,15,1,17.2,96,0.7745966692414834,0.26,8
7408,0,2,0,16,1,17.1,97,1.3038404810405297,0.15,28
7409,0,2,0,17,1,16.9,97,1.449137674618944,0.08,66
7410,0,2,0,18,1,16.7,96,1.2649110640673518,0.03,74
7411,0,2,0,19,1,16.6,96,1.5491933384829668,0.0,55
7412,0,2,0,20,0,16.5,96,1.6431676725154984,0.0,44
7413,0,2,0,21,0,16.5,96,1.4832396974191326,0.0,32
7414,0,2,0,22,0,16.2,92,1.61245154965971,0.0,23
7415,0,2,0,23,0,16.3,91,1.3416407864998738,0.0,4
7423,1,2,0,7,0,16.5,97,1.51657508881031,0.0,5
7424,1,2,0,8,1,16.6,97,1.4142135623730951,0.01,6
7425,1,2,0,9,1,16.7,97,1.70293863659264,0.05,5
7426,1,2,0,10,1,17.0,97,1.224744871391589,0.15,2
7427,1,2,0,11,1,17.5,95,1.4142135623730951,0.35,20
7428,1,2,0,12,1,18.0,92,1.70293863659264,0.45,130
7429,1,2,0,13,1,17.7,89,2.23606797749979,0.62,529
7430,1,2,0,14,1,19.3,79,1.8973665961010275,1.36,941
7431,1,2,0,15,1,21.0,67,2.0248456731316584,2.05,1236
7432,1,2,0,16,1,21.5,62,1.8439088914585775,1.26,1601
7433,1,2,0,17,1,21.1,64,1.0954451150103321,0.4,1870
7434,1,2,0,18,1,20.5,66,1.0954451150103321,0.16,2012
7435,1,2,0,19,1,19.7,72,0.7745966692414834,0.0,1761
7436,1,2,0,20,0,19.4,67,0.8944271909999159,0.0,1567
7437,1,2,0,21,0,18.5,78,0.31622776601683794,0.0,1731
7438,1,2,0,22,0,17.7,78,0.5477225575051661,0.0,1459
7439,1,2,0,23,0,16.9,84,0.9486832980505138,0.0,1162
7440,1,2,0,0,0,16.3,86,0.5477225575051661,0.0,1049
7441,1,2,0,1,0,16.0,88,1.0954451150103321,0.0,768
7442,1,2,0,2,0,15.7,88,0.6324555320336759,0.0,538
7443,1,2,0,3,0,15.5,88,1.3038404810405297,0.0,372
7444,1,2,0,4,0,15.1,90,1.0954451150103321,0.0,255
7445,1,2,0,5,0,15.1,89,1.0488088481701516,0.0,146
7446,1,2,0,6,0,14.8,89,0.4472135954999579,0.0,189
7447,1,2,0,7,0,14.3,89,0.7745966692414834,0.03,345
7448,1,2,0,8,1,14.6,71,1.0,0.43,589
7449,1,2,0,9,1,16.2,60,1.378404875209022,1.16,753
7450,1,2,0,10,1,18.1,56,1.61245154965971,1.79,932
7451,1,2,0,11,1,19.1,56,1.5491933384829668,2.15,1188
7452,1,2,0,12,1,19.8,46,1.5811388300841898,2.3,1516
7453,1,2,0,13,1,20.1,41,1.7320508075688772,2.34,1714
7454,1,2,0,14,1,20.2,42,1.6733200530681511,1.87,1987
7455,1,2,0,15,1,20.4,36,1.6733200530681511,1.56,2167
7456,1,2,0,16,1,20.7,34,1.4142135623730951,1.23,2270
7457,1,2,0,17,1,19.4,32,1.7888543819998317,0.63,2255
7458,1,2,0,18,1,17.9,29,1.6733200530681511,0.16,2069
7459,1,2,0,19,1,16.6,36,1.1832159566199232,0.0,1608
7460,1,2,0,20,0,15.5,37,1.378404875209022,0.0,1519
7461,1,2,0,21,0,14.4,36,1.0,0.0,1385
7462,1,2,0,22,0,13.6,38,1.224744871391589,0.0,1160
7463,1,2,0,23,0,12.9,38,1.224744871391589,0.0,840
7464,0,2,0,0,0,12.3,44,0.8944271909999159,0.0,711
7465,0,2,0,1,0,11.7,52,1.0488088481701516,0.0,390
7466,0,2,0,2,0,11.1,56,1.1832159566199232,0.0,265
7467,0,2,0,3,0,10.8,59,0.7071067811865476,0.0,192
7468,0,2,0,4,0,10.4,61,0.7745966692414834,0.0,123
7469,0,2,0,5,0,9.8,63,0.7071067811865476,0.0,215
7470,0,2,0,6,0,9.5,68,0.9486832980505138,0.0,503
7471,0,2,0,7,0,9.2,72,1.0,0.01,1206
7472,0,2,0,8,1,9.9,66,1.0954451150103321,0.35,2005
7473,0,2,0,9,1,12.2,51,0.8366600265340756,1.02,1166
7474,0,2,0,10,1,15.0,44,0.7071067811865476,1.48,943
7475,0,2,0,11,1,17.9,39,1.140175425099138,2.06,1117
7476,0,2,0,12,1,19.2,31,0.7071067811865476,2.4,1238
7477,0,2,0,13,1,20.2,28,1.140175425099138,2.25,1303
7478,0,2,0,14,1,20.2,24,1.224744871391589,1.8,1358
7479,0,2,0,15,1,20.6,26,1.0954451150103321,1.76,1502
7480,0,2,0,16,1,20.3,25,1.3416407864998738,1.15,1603
7481,0,2,0,17,1,20.0,28,0.8366600265340756,0.79,2127
7482,0,2,0,18,1,18.1,39,1.0,0.21,2787
7483,0,2,0,19,1,16.4,42,1.3416407864998738,0.0,2150
7484,0,2,0,20,0,15.5,45,1.4832396974191326,0.0,1838
7485,0,2,0,21,0,15.1,48,1.61245154965971,0.0,1788
7486,0,2,0,22,0,14.4,49,1.0488088481701516,0.0,1636
7487,0,2,0,23,0,13.5,55,0.7071067811865476,0.0,1196
7512,0,2,0,0,0,16.6,53,0.9486832980505138,0.0,643
7513,0,2,0,1,0,16.6,57,1.224744871391589,0.0,144
7514,0,2,0,2,0,14.4,91,0.6324555320336759,0.0,55
7515,0,2,0,3,0,14.3,95,1.0,0.0,90
7516,0,2,0,4,0,14.3,92,1.4142135623730951,0.0,82
7517,0,2,0,5,0,13.6,89,1.6431676725154984,0.0,152
7518,0,2,0,6,0,12.6,86,1.378404875209022,0.0,441
7519,0,2,0,7,0,12.3,84,1.7888543819998317,0.0,1220
7520,0,2,0,8,1,11.8,80,1.9235384061671346,0.16,2082
7521,0,2,0,9,1,12.0,72,1.816590212458495,0.68,1097
7522,0,2,0,10,1,12.0,61,2.0248456731316584,0.86,792
7523,0,2,0,11,1,12.7,50,1.816590212458495,1.61,914
7524,0,2,0,12,1,13.7,43,1.8439088914585775,1.65,1006
7525,0,2,0,13,1,14.3,43,1.8973665961010275,1.86,1015
7526,0,2,0,14,1,14.0,43,1.6733200530681511,1.13,1041
7527,0,2,0,15,1,13.7,44,1.9748417658131499,0.83,1171
7528,0,2,0,16,1,13.8,43,1.9235384061671346,0.74,1363
7529,0,2,0,17,1,13.1,45,1.760681686165901,0.62,1775
7530,0,2,0,18,1,12.2,45,1.760681686165901,0.16,2514
7531,0,2,0,19,1,11.3,50,1.0488088481701516,0.0,1723
7532,0,2,0,20,0,10.6,48,1.4142135623730951,0.0,1489
7533,0,2,0,21,0,9.9,50,1.0954451150103321,0.0,1445
7534,0,2,0,22,0,9.2,55,0.9486832980505138,0.0,1255
7535,0,2,0,23,0,8.5,52,0.7745966692414834,0.0,901
7536,0,2,0,0,0,7.9,53,0.9486832980505138,0.0,707
7537,0,2,0,1,0,7.3,59,0.31622776601683794,0.0,541
7538,0,2,0,2,0,7.1,64,0.9486832980505138,0.0,341
7539,0,2,0,3,0,6.7,71,1.0,0.0,218
7540,0,2,0,4,0,6.6,69,0.9486832980505138,0.0,145
7541,0,2,0,5,0,6.6,73,1.0488088481701516,0.0,197
7542,0,2,0,6,0,6.6,65,1.2649110640673518,0.0,518
7543,0,2,0,7,0,6.3,65,1.0,0.01,1233
7544,0,2,0,8,1,7.0,56,1.760681686165901,0.44,2000
7545,0,2,0,9,1,8.4,49,1.61245154965971,1.17,1070
7546,0,2,0,10,1,10.2,44,1.51657508881031,1.8,792
7547,0,2,0,11,1,11.7,36,2.073644135332772,2.28,926
7548,0,2,0,12,1,13.2,31,1.9493588689617927,2.58,967
7549,0,2,0,13,1,13.5,32,2.23606797749979,2.56,1000
7550,0,2,0,14,1,13.4,32,2.2135943621178655,1.78,991
7551,0,2,0,15,1,13.0,39,1.9235384061671346,1.09,1054
7552,0,2,0,16,1,13.8,36,1.70293863659264,0.98,1284
7553,0,2,0,17,1,13.2,36,1.8973665961010275,0.55,1685
7554,0,2,0,18,1,12.1,40,1.5491933384829668,0.18,2378
7555,0,2,0,19,1,11.1,43,1.4142135623730951,0.0,1614
7556,0,2,0,20,0,10.2,46,0.4472135954999579,0.0,1389
7557,0,2,0,21,0,9.3,52,1.224744871391589,0.0,1398
7558,0,2,0,22,0,8.8,55,1.2649110640673518,0.0,1221
7559,0,2,0,23,0,8.4,60,1.224744871391589,0.0,857
7560,0,2,0,0,0,8.2,61,1.140175425099138,0.0,706
7561,0,2,0,1,0,7.6,63,1.0954451150103321,0.0,531
7562,0,2,0,2,0,7.1,61,0.7745966692414834,0.0,409
7563,0,2,0,3,0,6.5,69,0.5477225575051661,0.0,225
7564,0,2,0,4,0,6.2,71,1.0488088481701516,0.0,168
7565,0,2,0,5,0,6.0,72,1.140175425099138,0.0,183
7566,0,2,0,6,0,5.8,67,1.0488088481701516,0.0,412
7567,0,2,0,7,0,5.3,73,0.8366600265340756,0.01,1142
7568,0,2,0,8,1,6.0,64,1.0488088481701516,0.42,1996
7569,0,2,0,9,1,8.6,50,0.8944271909999159,1.13,1106
7570,0,2,0,10,1,11.6,40,1.3038404810405297,1.77,877
7571,0,2,0,11,1,13.0,38,1.6431676725154984,2.3,959
7572,0,2,0,12,1,14.7,38,1.0,2.55,1073
7573,0,2,0,13,1,15.8,36,1.224744871391589,2.59,1110
7574,0,2,0,14,1,16.5,32,1.1832159566199232,2.43,1187
7575,0,2,0,15,1,17.1,33,1.449137674618944,2.04,1322
7576,0,2,0,16,1,16.9,34,1.0954451150103321,1.47,1488
7577,0,2,0,17,1,16.3,39,1.3038404810405297,0.8,1902
7578,0,2,0,18,1,14.3,46,1.140175425099138,0.16,2618
7579,0,2,0,19,1,12.9,50,1.1832159566199232,0.0,1804
7580,0,2,0,20,0,11.8,53,1.224744871391589,0.0,1440
7581,0,2,0,21,0,11.0,60,1.0488088481701516,0.0,1292
7582,0,2,0,22,0,10.5,62,1.0954451150103321,0.0,1347
7583,0,2,0,23,0,9.8,66,0.7071067811865476,0.0,940
